Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kt","5218.9034","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kt","5244.3857","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kt","4978.8533","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kt","4082.8605","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","3540.0997","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","3557.9663","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","3693.4022","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","3955.8543","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","3854.083","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","4308.5207","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2021","2021","3050","FAO TIER 1","kt","4301.2974","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","-2843.1953","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","-8922.7497","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","-3534.3359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-3534.3359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-3534.3359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-3534.3359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-3534.3359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","-281.4225","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","94828.6335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","88702.3132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","59250.2035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","59250.2035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","59250.2035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","59250.2035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","59250.2035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","82452.6637","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1990","1990","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1991","1991","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1992","1992","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1993","1993","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1994","1994","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","1411.0515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","626.8846","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","639.6261","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","861.8877","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","626.7756","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","854.9251","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","1853.0703","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","1497.3729","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","2396.43","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","2897.8952","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","1591.1125","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","1199.8124","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","2664.3539","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","1960.8749","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","1318.6731","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","1413.6789","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","1126.7049","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","1070.3904","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","1303.3503","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","1819.508","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","1014.7607","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","1428.4259","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","932.4419","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","1723.1102","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","1209.3619","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","1689.3816","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2021","2021","3050","FAO TIER 1","kt","921.0099","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1990","1990","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1991","1991","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1992","1992","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1993","1993","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1994","1994","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1995","1995","3050","FAO TIER 1","kt","384.844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1996","1996","3050","FAO TIER 1","kt","247.0902","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1997","1997","3050","FAO TIER 1","kt","634.6571","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1998","1998","3050","FAO TIER 1","kt","660.4267","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","1999","1999","3050","FAO TIER 1","kt","404.4888","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2000","2000","3050","FAO TIER 1","kt","801.6575","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2001","2001","3050","FAO TIER 1","kt","149.2687","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2002","2002","3050","FAO TIER 1","kt","62.7782","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2003","2003","3050","FAO TIER 1","kt","293.9534","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2004","2004","3050","FAO TIER 1","kt","1072.7774","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2005","2005","3050","FAO TIER 1","kt","89.9662","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2006","2006","3050","FAO TIER 1","kt","208.5572","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2007","2007","3050","FAO TIER 1","kt","910.675","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2008","2008","3050","FAO TIER 1","kt","250.7843","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2009","2009","3050","FAO TIER 1","kt","113.4032","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kt","83.6395","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","128.0608","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","131.8202","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","167.7346","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","387.6902","E","Estimated value",""
